features	0.37929377,-0.02723732,0.10952609,0.92964727,1.2866434,0.4788974,0.065978035,0.24311799,-0.0018107225,-2.6209974,0.87475836,0.5309242,-2.3067489,-0.86612725,-1.0754594,-2.125638,0.40403375,-0.26755056,-0.08637201,2.0410025,1.519361,1.9808412,-0.22738971,0.5511476,2.1055846,0.35848668,-2.587142,-1.0987508,1.0552505,0.30499056,-0.24178,-0.74381727
Decision	-0.0027814726,-0.7373154,0.44509608,0.0679907,2.099261,-0.14730021,-0.92997473,-0.48638016,0.2866282,-1.1724762,1.8800117,-0.8945754,0.43802547,1.2214899,-1.119722,-0.40809458,-0.4552794,-1.3937964,0.35849506,1.4547702,-0.63751364,-0.10256731,0.91639507,0.37578216,-0.8214007,-0.7800982,-0.91278076,0.25562096,-0.42354164,-0.46342,0.64946336,-0.3077251
Tree	-0.16604823,-1.6678529,-0.17414507,0.38074818,-0.3786433,0.8808636,0.20316121,0.5675136,0.42943496,-0.3607679,0.21934332,0.4486206,-1.6282676,-0.45046774,1.7127888,0.26871207,0.44234812,-0.91000485,0.252093,1.2474151,2.0928047,2.8680623,0.028622292,0.18039122,1.6878945,-0.25640228,-0.761741,0.75818604,-0.81218976,-0.95678765,0.35968494,3.2000065
+	-0.9332373,0.8636745,0.6289381,-0.29879388,-0.4652389,-1.3734646,0.045321852,-1.0413575,1.0022599,0.7535935,0.5396597,1.1346436,0.6752649,-1.0084757,-1.7110065,0.49838448,-0.10443265,0.53344184,1.4941142,0.77040434,0.0052295644,-0.010876838,0.0004282849,-1.5239295,-0.68401045,1.3453152,0.450155,-0.20666856,1.2461604,0.45753077,-1.0939538,-1.3157818
Can	-0.5001491,-0.6146897,-0.15179388,-0.5929483,-0.78486145,1.4656695,-0.36647868,-0.69801164,0.16712698,-0.29392713,0.29688227,-0.41516206,-0.34154138,-0.2981471,-0.9061808,2.140124,0.49206352,-1.1043574,0.985858,-1.7538476,0.53605473,-0.42389143,-0.32315713,-1.2807128,-0.37634465,-1.2849227,0.98392093,2.235222,-0.34386224,-1.4621527,0.6440582,-0.34873787
Handle	1.5165384,1.7475836,0.6739954,1.4871312,0.42212614,0.92802083,-0.61937565,0.2541782,3.669942,-0.25338316,0.7609576,0.02215561,1.5400597,0.6405545,0.25885636,0.09555554,1.4946313,0.13356955,0.78235704,-0.88417196,-1.4452227,1.0360578,-0.09343178,-0.073795006,-1.584952,-0.3298484,-0.9136378,0.8463945,1.0223755,2.1082923,-0.3269011,-1.4463577
Complex	0.33387905,1.3814338,-0.18078506,-0.286427,-0.84301066,-0.5703372,0.34432483,-1.3661206,0.7996043,-0.5629391,-0.6064949,-1.7382325,0.28529602,-0.30136788,-0.9712434,-1.1233187,-1.4494708,1.7092566,0.85231423,-0.119755514,-0.8916596,-0.7636218,1.636635,-0.65196115,-1.8289223,-0.16940522,0.28580886,-0.02420439,-0.54886353,-1.9781762,0.40577096,1.4647865
non-linear	-0.25858903,0.33467704,-1.1747985,1.0219454,0.023089625,0.6129964,2.265606,0.18009803,-0.79193896,-0.2298897,0.5917119,3.7946126,0.52040833,-0.17602506,-0.013411748,1.5585521,-0.44152254,0.17654987,0.5362068,-0.44286668,-0.40376496,0.6643017,0.43646517,-0.7099718,-1.0366335,-0.17962554,-0.2179252,1.6674044,-0.15994528,2.5139935,0.17823909,0.11582594
relationship	-1.5013729,-0.5200669,-0.7400031,-0.9704724,-1.8458723,-1.9732894,-1.0597446,0.74028325,-0.13469617,0.874328,-0.49387503,0.048848957,0.4418592,0.80570364,-1.5711629,0.023975108,1.1586097,-0.64252275,-0.21880487,-0.17712218,0.214621,0.8777449,0.72561073,0.40801972,1.3045663,1.7656482,-0.37462375,1.0581963,0.0896991,-0.7032095,1.0492235,0.6775695
+	-0.9332373,0.8636745,0.6289381,-0.29879388,-0.4652389,-1.3734646,0.045321852,-1.0413575,1.0022599,0.7535935,0.5396597,1.1346436,0.6752649,-1.0084757,-1.7110065,0.49838448,-0.10443265,0.53344184,1.4941142,0.77040434,0.0052295644,-0.010876838,0.0004282849,-1.5239295,-0.68401045,1.3453152,0.450155,-0.20666856,1.2461604,0.45753077,-1.0939538,-1.3157818
Easily	-1.079708,1.4987254,-1.1141002,-0.8061066,0.5018655,0.6881784,0.15485497,-0.99452645,-0.6550653,-0.79569995,0.16785014,-1.3385599,0.55579454,0.7929739,0.54378664,-2.411466,-2.7253628,-1.019804,0.40325022,-1.7422917,0.725966,0.7263381,0.05971703,1.1987661,-1.6405265,-2.1334343,-0.32373345,-0.2955352,1.4336766,0.43035018,-1.4686534,-0.96219254
handles	0.5185902,0.5577035,-0.97582364,-1.2620972,0.9790963,-2.0160835,-1.017492,-0.965599,-1.4043788,-1.6179616,0.10242035,-1.3949082,-0.22430056,-1.2891572,1.2535539,0.76499635,-0.8775633,1.3823775,-1.1627796,0.5409214,0.8473075,0.503267,-1.0744265,-0.24090055,-0.05395837,-2.5335152,-0.6749086,0.4454154,-0.9307357,0.43341056,-0.09052314,1.497829
numeric	-0.7123236,1.3966317,1.4380407,-0.98187405,-0.29565135,0.27600613,-0.18496093,-0.57008827,-0.9988046,0.44889954,0.6171942,0.48864034,-0.59387904,-0.4128209,1.2341497,-0.3020916,-0.16021281,-2.540897,0.4708497,0.60478777,0.8120647,1.2688148,1.8897053,2.1577227,0.045279108,0.76149845,0.6184908,-0.76506084,-0.51367563,0.39747167,0.80042475,-0.29062033
categorical	-0.37789384,0.19318086,0.5240513,1.4722883,0.061446317,-1.215056,-0.691239,0.4995689,-0.15221526,-0.15035069,-1.7654401,1.0543516,-0.7113193,-0.74657404,0.85863644,0.73897153,2.614149,0.36718324,0.72152764,1.0204221,-0.19350784,-2.983614,2.0068223,0.79765433,-1.0105475,-0.43573436,0.62793696,0.6540144,-0.08701842,-0.92667973,-0.23712218,-0.61814153
data	0.06164984,-0.08711081,0.16195874,1.0261813,-1.0675511,1.0544444,1.1531801,0.0038696416,0.32538614,-1.2968304,-0.6126964,0.07826964,-1.4148175,0.410566,-0.67373955,-0.22464585,0.40272352,0.64640045,0.34757352,0.17952324,1.6240348,0.89949214,-0.16627777,1.2790343,-0.46924955,-0.20507161,-0.32149145,0.54138273,-0.9865686,0.61669964,0.49357614,-0.16993661
missing	1.0965718,-1.1621689,0.6221003,-0.89709,0.23080017,-1.4537896,0.55120915,0.2515529,-0.15439446,-1.6961459,-1.3730167,0.504064,-0.8587018,0.0378258,-0.26700157,-0.44218862,-1.7908795,2.3257785,0.89254993,-0.16091569,-0.2750139,-0.02765741,1.291979,-2.267022,0.17699206,-0.8377402,-1.4768976,-0.32004857,-0.7561818,0.9819846,-1.9655879,-1.3369092
data	0.06164984,-0.08711081,0.16195874,1.0261813,-1.0675511,1.0544444,1.1531801,0.0038696416,0.32538614,-1.2968304,-0.6126964,0.07826964,-1.4148175,0.410566,-0.67373955,-0.22464585,0.40272352,0.64640045,0.34757352,0.17952324,1.6240348,0.89949214,-0.16627777,1.2790343,-0.46924955,-0.20507161,-0.32149145,0.54138273,-0.9865686,0.61669964,0.49357614,-0.16993661
-	-0.6032676,0.72738296,-0.44731286,-1.7306114,1.3114424,-1.1946638,0.21296307,0.16557318,-0.2406133,-0.37071678,0.42548242,0.24270879,-0.95734334,1.2417907,0.2552399,0.6353965,1.1614168,2.2203755,1.70842,-0.3299238,1.4635814,-0.6808775,0.12941667,1.0251596,-0.14217187,-0.76493067,1.5500203,1.8410976,-0.74676037,-2.0878706,0.61787826,0.24420847
Prone	-0.117627524,1.2582549,0.94990045,0.4421173,-1.1680254,0.0856759,-0.9536338,0.25093657,0.39124006,-1.0025462,-3.4658723,-1.097147,-0.34510714,-0.2137942,-0.9570228,-0.12327356,0.3097226,0.07288718,0.40394992,-0.74326944,0.77474254,0.021900428,0.6092544,0.893717,-0.11212858,0.093273565,0.024071032,1.2648833,-1.3444189,0.46262887,0.9615789,-0.81878567
to	-0.31876087,-0.6160546,3.0769994,-1.1480231,0.23322646,-0.32492784,1.7030697,-0.9056865,-0.0013420446,1.5951965,0.005193603,0.982592,0.33761996,0.71021336,0.22295661,-0.6505704,1.7040058,0.2869981,1.5619313,-0.3390971,-1.6018505,-0.22068673,-0.66721725,-0.27448058,-1.9984697,-0.24506088,1.1123813,0.62949735,-0.5264595,1.7840291,1.0136654,0.55604404
overfitting	-0.086696096,0.0057624565,-0.7380184,-0.17221242,-0.9743503,-0.6100839,0.3807489,-0.4620086,0.02270803,-2.4572668,-0.38330406,1.6433253,2.4854407,-0.21153335,0.22527052,0.48853546,-1.047223,-1.3414483,-0.36466342,3.4278536,0.23340856,0.28832453,0.14628951,-0.38872784,0.22111203,-0.922847,0.17013717,-0.5896539,0.82529813,0.3138535,0.6974237,-0.773662
-	-0.6032676,0.72738296,-0.44731286,-1.7306114,1.3114424,-1.1946638,0.21296307,0.16557318,-0.2406133,-0.37071678,0.42548242,0.24270879,-0.95734334,1.2417907,0.2552399,0.6353965,1.1614168,2.2203755,1.70842,-0.3299238,1.4635814,-0.6808775,0.12941667,1.0251596,-0.14217187,-0.76493067,1.5500203,1.8410976,-0.74676037,-2.0878706,0.61787826,0.24420847
Poor	-0.65536225,0.6469256,-1.0698404,0.49300313,-1.5490221,-1.3037705,0.811214,0.6460871,-0.5350162,0.13201146,0.20781045,-1.7931737,-0.049966596,-0.92409045,-0.4958918,-0.34586114,0.12237359,-1.6908535,-1.0844266,-1.0084981,-0.068953715,-0.15019146,0.4161968,1.0756229,1.9679189,0.989371,0.4116844,-2.2786703,0.9434517,-0.5252247,1.0438557,-1.2693859
predictive	-0.08767937,0.35715306,0.30772302,-0.72876567,0.154643,0.04936621,-0.29831904,-0.43283942,-1.6971903,-0.72487646,-0.3394672,-0.0063664233,0.4049016,-1.6371827,-0.21351567,-0.84655654,-1.3220438,0.059701182,-1.2724156,1.7433721,-0.97860825,-0.9234123,-0.46511927,-0.22892532,0.2270594,1.5283101,0.3371909,0.8417899,0.0052759727,-0.26094836,-0.91699946,1.0023103
accuracy	1.3083076,-0.42072433,0.08899942,-0.9661889,-0.7252654,0.9685982,0.9826078,-0.012408291,0.51274055,-1.2342426,-0.4998347,-1.0848358,-1.503807,-2.334875,0.2088084,2.0014374,-0.17098641,-0.49544436,0.03246651,0.34022453,2.043873,0.5569309,0.6553823,0.06999298,0.07819691,-0.6806638,-0.82923496,-0.74092364,-0.3417194,0.19130628,-0.7846703,-0.088402726
Ensemble	1.7159678,-0.8260141,-1.11842,0.18438633,-0.43936977,2.0964444,1.9774468,-1.1834064,-0.5991244,-0.166381,1.5260953,1.0123868,0.49840793,0.76913095,-0.48271126,-1.2473994,-0.038774133,0.63803905,-0.29349414,-1.6722981,1.0186889,0.0748754,0.55716676,1.1468508,0.37259147,0.5666982,-0.22930983,-0.9238434,-1.3434746,2.0719001,-0.5223702,0.18918625
Methods	0.9769496,-1.2494856,-1.1351035,-1.1225464,-0.5885121,-1.2327336,1.2157487,0.18194494,-0.3646752,-0.05347473,0.4290005,-0.6797207,-0.3460518,1.0638771,-0.38559973,-0.3675984,-0.91953343,1.7774003,0.48443308,0.6558889,-1.0891007,1.5408306,-0.7133807,1.5534126,-1.5732467,-0.79741496,-1.2408867,1.3518696,-1.4057411,-0.02249342,0.9312799,-0.51140064
+	-0.9332373,0.8636745,0.6289381,-0.29879388,-0.4652389,-1.3734646,0.045321852,-1.0413575,1.0022599,0.7535935,0.5396597,1.1346436,0.6752649,-1.0084757,-1.7110065,0.49838448,-0.10443265,0.53344184,1.4941142,0.77040434,0.0052295644,-0.010876838,0.0004282849,-1.5239295,-0.68401045,1.3453152,0.450155,-0.20666856,1.2461604,0.45753077,-1.0939538,-1.3157818
Combines	0.5613754,1.7714667,-1.384706,1.118831,1.3107722,0.09535866,-0.27470452,1.9379555,-0.6890577,-0.6482017,0.5130363,0.14504531,1.0448579,0.29676735,1.2755811,-0.38722113,1.8834895,0.4735554,-1.0106012,0.70328546,0.9237469,-0.8517205,1.452143,0.14605547,1.4937363,0.4499868,0.33826923,-1.1708332,0.6928056,-1.4599754,-1.5248091,-1.663511
multiple	0.4266929,-0.025606627,-0.6118692,0.74612546,-0.7572718,1.7652752,1.0259693,0.16456942,1.8116146,0.09428519,-0.27007198,-1.0311065,0.55492264,-0.72900015,-0.048790403,0.6126951,-2.1541173,-0.02598106,-1.6419988,-1.2661916,0.24593826,0.31827167,1.2279527,0.5783754,-0.17915176,-0.24508516,-0.37045178,-1.0735979,-0.024025522,-0.2515566,-1.0804814,0.36807254
simple	-0.6583659,-0.39953232,1.6025795,0.34631506,-0.8131084,0.042126875,0.50110215,-0.5746391,0.37409168,-0.9174814,0.66987294,-0.6992507,0.5929909,-0.08308466,0.3102078,-0.751946,0.2604373,-0.6141798,1.922756,-1.6662472,0.6945146,-0.60309625,1.0418111,-0.007414835,0.090388075,-1.539352,0.31025636,-0.30505094,-1.2819225,-0.5758016,0.69101614,0.71024424
decision	0.7844727,0.2700527,0.25007108,-0.62935835,-1.3131627,0.75741607,-0.02305538,-0.23744139,0.21070513,-0.3858038,1.2077371,-0.5419623,-0.079256386,0.9230746,-3.0741727,-1.2070717,-0.79527634,-0.8151176,0.21118042,0.070898354,-1.2325884,1.5868506,0.09897361,-0.6312449,1.965372,-3.1205926,-0.84663045,-1.1864169,0.56198305,-0.88160676,-1.0107689,0.8411119
trees	0.2655954,0.52797765,-0.4541508,-0.09035846,-0.89303356,0.46430618,-0.12583153,-0.38870135,0.2405712,-0.31464267,0.17080551,-0.964971,-0.47299144,-0.2149072,0.2542478,-0.26142475,-0.08974868,0.056168012,0.18404719,1.2330393,-1.9489058,-0.26136947,-0.7092741,-0.59715116,0.12998341,-1.0663519,-1.4610146,0.21248958,-0.50333816,0.76212114,0.14759964,1.1799529
+	-0.9332373,0.8636745,0.6289381,-0.29879388,-0.4652389,-1.3734646,0.045321852,-1.0413575,1.0022599,0.7535935,0.5396597,1.1346436,0.6752649,-1.0084757,-1.7110065,0.49838448,-0.10443265,0.53344184,1.4941142,0.77040434,0.0052295644,-0.010876838,0.0004282849,-1.5239295,-0.68401045,1.3453152,0.450155,-0.20666856,1.2461604,0.45753077,-1.0939538,-1.3157818
Addresses	0.34566736,-0.8776911,-0.8080119,0.12844902,0.20643006,0.41123298,-2.264582,-0.59160435,-1.3348856,0.8841427,0.6993178,-1.1922771,1.2377025,0.19788504,-0.09424181,2.1005368,2.1897633,-0.7218492,-0.25540447,1.0247277,0.26486647,0.16492832,-1.9917254,0.3731189,-1.2791766,-0.8386282,-0.33745822,0.97242105,2.1299298,1.3598346,-0.69523513,-1.4801084
decision	0.7844727,0.2700527,0.25007108,-0.62935835,-1.3131627,0.75741607,-0.02305538,-0.23744139,0.21070513,-0.3858038,1.2077371,-0.5419623,-0.079256386,0.9230746,-3.0741727,-1.2070717,-0.79527634,-0.8151176,0.21118042,0.070898354,-1.2325884,1.5868506,0.09897361,-0.6312449,1.965372,-3.1205926,-0.84663045,-1.1864169,0.56198305,-0.88160676,-1.0107689,0.8411119
tree	1.5763514,0.7044559,-0.8864789,0.854538,-1.2751852,-0.9966006,-0.5922621,0.3793449,0.729791,-0.055727523,-0.8521856,-0.11452731,0.34480152,-0.4629683,0.8268062,1.0472547,-0.45263037,-0.6554979,0.3880907,0.788934,1.3666588,-0.11280925,-0.9036666,-0.75611836,-1.4116789,-0.21224047,1.078625,1.0373862,0.9268379,1.0121721,1.2070725,1.1790152
overfitting	-0.086696096,0.0057624565,-0.7380184,-0.17221242,-0.9743503,-0.6100839,0.3807489,-0.4620086,0.02270803,-2.4572668,-0.38330406,1.6433253,2.4854407,-0.21153335,0.22527052,0.48853546,-1.047223,-1.3414483,-0.36466342,3.4278536,0.23340856,0.28832453,0.14628951,-0.38872784,0.22111203,-0.922847,0.17013717,-0.5896539,0.82529813,0.3138535,0.6974237,-0.773662
problem	0.4553972,-1.8825837,-0.043374855,1.4957328,0.8272771,-1.1794666,-2.349566,1.7511525,0.32852322,0.60429615,-0.14091976,-0.8240186,1.352344,0.5913653,0.22698079,-0.65855664,0.3565431,-0.10771036,1.1488476,1.5101687,1.527585,0.6170505,0.19023049,0.27161777,0.2846167,-1.5312493,0.7579485,-2.592897,-0.73518914,-0.50124675,-2.2555697,0.81399757
+	-0.9332373,0.8636745,0.6289381,-0.29879388,-0.4652389,-1.3734646,0.045321852,-1.0413575,1.0022599,0.7535935,0.5396597,1.1346436,0.6752649,-1.0084757,-1.7110065,0.49838448,-0.10443265,0.53344184,1.4941142,0.77040434,0.0052295644,-0.010876838,0.0004282849,-1.5239295,-0.68401045,1.3453152,0.450155,-0.20666856,1.2461604,0.45753077,-1.0939538,-1.3157818
Much	1.4933722,-0.37088498,-0.6644304,-1.1873931,1.6632997,-0.5764316,-1.641854,-0.08080171,1.204143,-0.04316557,0.33798438,1.8541261,1.876559,-0.4177487,0.4528921,1.2270328,-2.0082407,1.0123672,-0.7687023,0.37522966,-0.7732111,-0.6122775,-0.025135156,0.53379035,1.0522475,-1.6634188,-1.2902501,-0.14664192,-1.7804611,-0.596607,0.5672587,-1.8176779
better	-0.23443471,-0.06560645,1.3674097,-0.52622795,0.4247116,1.0208542,0.16217184,-0.19916922,-0.14175002,-1.2198917,-0.8491223,0.85110587,-0.76684266,0.87756085,0.05310479,-1.8894117,-0.19612484,0.816038,0.34729147,-0.16976398,-0.4532,1.8909454,-0.78950536,0.3544606,-1.0831971,-0.6541001,1.1612772,-0.9664495,1.2927594,0.6646266,-1.0125628,-1.4677202
predictive	-0.08767937,0.35715306,0.30772302,-0.72876567,0.154643,0.04936621,-0.29831904,-0.43283942,-1.6971903,-0.72487646,-0.3394672,-0.0063664233,0.4049016,-1.6371827,-0.21351567,-0.84655654,-1.3220438,0.059701182,-1.2724156,1.7433721,-0.97860825,-0.9234123,-0.46511927,-0.22892532,0.2270594,1.5283101,0.3371909,0.8417899,0.0052759727,-0.26094836,-0.91699946,1.0023103
performance	0.46724078,0.69999444,-0.100377694,0.91470927,0.49728063,-0.2564456,-0.21848072,0.626897,-0.7318461,-0.6090277,0.19104101,1.1865155,0.024786722,-1.3211719,1.4281796,-0.47189367,-0.37060836,1.1054616,-0.13012521,0.06902566,-0.014635257,-0.62854344,0.29991525,-0.4376071,1.6435183,-0.101352565,-0.16981883,1.0537581,-0.28750253,0.2516593,0.7038366,-0.2761082
-	-0.6032676,0.72738296,-0.44731286,-1.7306114,1.3114424,-1.1946638,0.21296307,0.16557318,-0.2406133,-0.37071678,0.42548242,0.24270879,-0.95734334,1.2417907,0.2552399,0.6353965,1.1614168,2.2203755,1.70842,-0.3299238,1.4635814,-0.6808775,0.12941667,1.0251596,-0.14217187,-0.76493067,1.5500203,1.8410976,-0.74676037,-2.0878706,0.61787826,0.24420847
More	0.49353305,0.04151162,0.21625975,1.4560411,0.72208595,0.38109946,-0.020195903,1.2338296,-0.32837704,0.4009551,0.33104768,-0.95526904,-1.1338096,0.027471108,-2.154741,-3.1899958,-0.4721217,0.5388939,0.39394644,-0.6909477,1.1617372,0.39740282,-1.3857901,-0.40380138,-1.2526951,0.03176025,-1.0335908,-0.46491075,0.65735674,1.2270352,0.77528965,0.7914549
complex	-1.6591827,-0.8392674,-0.28242478,0.6990381,-0.13086869,1.0108765,0.030997379,0.09633782,-1.3318905,0.80133855,0.4886889,0.10743856,1.1105051,-1.3976095,0.33667946,-1.2367808,1.8966482,-0.028229525,-0.010478917,-0.743047,-1.5632199,-0.36172733,1.4168153,-1.4578825,0.5529408,0.5040385,-0.01358649,1.9848707,-1.4271147,0.5739423,-0.29185253,0.13254961
to	-0.31876087,-0.6160546,3.0769994,-1.1480231,0.23322646,-0.32492784,1.7030697,-0.9056865,-0.0013420446,1.5951965,0.005193603,0.982592,0.33761996,0.71021336,0.22295661,-0.6505704,1.7040058,0.2869981,1.5619313,-0.3390971,-1.6018505,-0.22068673,-0.66721725,-0.27448058,-1.9984697,-0.24506088,1.1123813,0.62949735,-0.5264595,1.7840291,1.0136654,0.55604404
understand	-0.30889478,0.39536908,0.47550973,-0.22893842,-1.2765903,-0.77798337,0.905015,-0.45535815,0.25013778,-0.05871025,0.17882769,1.1307278,0.7074687,0.39317334,-0.78088427,-1.473841,-0.5729262,-0.19374111,-1.8518051,0.6304045,1.6527472,0.99276346,0.080214456,-1.4529568,0.124647684,0.497992,0.6649948,-0.580936,-0.077016555,0.8260734,1.886352,0.7643598
